CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
342,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
343,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
344,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
345,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,66.0
346,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
347,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
348,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
349,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
350,0.8,0.84615385,0.2,0.16666667,0.0,1.0,0.00020036,0.4,2.0
351,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
352,0.66666667,0.6,0.52941176,0.25,0.0,0.75,0.00045063,0.33333333,0.44444444
353,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
354,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
355,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
356,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
357,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
358,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
359,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
360,1.0,1.0,0.19230769,0.0,1.0,1.0,0.00028629,1.0,2.1
361,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
362,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
363,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
364,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
365,0.6,0.71428571,0.1,0.0,0.0,1.0,6.679e-05,0.4,4.5
366,0.61904762,0.80487805,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.33333333,6.5
367,0.76190476,0.78688525,0.0,0.0,0.28571429,1.0,0.0,0.5,16.0
368,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
369,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
370,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
371,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
372,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
373,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
374,0.92857143,0.93103448,0.0,0.0,0.875,1.0,0.0,0.71428571,26.0
375,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
376,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
377,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
378,1.0,1.0,0.08333333,0.0,1.0,1.0,0.00018233,1.0,5.5
379,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
380,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
381,1.0,0,0.75,1.0,0.0,0.0,0.0006006,1.0,0.16666667
382,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
383,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
384,0.6,0.54545455,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
385,0.51515152,0.8,0.16049383,0.0,0.58333333,1.0,0.00021732,0.27272727,2.61538462
386,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
387,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
388,0.46153846,0.59243697,0.20754717,0.0,0.42857143,1.0,0.00031536,0.30769231,1.90909091
389,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
390,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
391,0.61111111,0.66666667,0.21428571,0.11111111,0.33333333,1.0,0.00026731,0.375,1.83333333
392,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
393,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
394,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
395,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
396,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
397,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
398,0.45454545,0.65306122,0.15492958,0.08333333,0.25,1.0,0.00018388,0.18181818,2.72727273
399,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,153.0
400,0.73333333,0.88235294,0.12,0.16666667,0.0,0.83333333,0.00010018,0.2,3.66666667
401,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
402,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
403,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
404,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
405,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
406,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
407,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
408,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
409,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
410,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
411,1.0,1.0,0.25,0.0,1.0,1.0,0.0004008,1.0,1.5
412,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
413,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
414,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
415,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
416,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,91.0
417,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
418,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
419,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
420,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
421,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
422,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
423,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
424,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
425,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
426,0.64285714,0.64285714,0.35714286,0.125,0.25,1.0,0.0005011,0.42857143,0.9
427,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
428,1,0,1.0,1.0,0.0,0.0,0.00060048,1,0.0
429,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
430,0.47435897,0.83870968,0.12941176,0.0,0.53846154,1.0,0.00016977,0.16666667,3.36363636
431,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
432,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
433,0.83333333,0.75,0.33333333,0.0,0.0,1.0,0.00025035,0.66666667,1.0
434,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
435,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
436,1.0,1.0,0.45945946,0.2,0.0,1.0,0.00068109,1.0,0.58823529
437,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
438,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
439,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
440,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
441,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
442,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
443,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
445,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0
446,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
447,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00028045,1.0,1.42857143
448,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
449,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
450,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
451,0.9047619,0.90697674,0.07317073,0.0,0.57142857,1.0,8.589e-05,0.66666667,6.33333333
452,0.5,0.675,0.41666667,0.25,0.125,1.0,0.0005011,0.28571429,0.7
453,1.0,0,0.75,1.0,0.0,0.0,0.0006006,1.0,0.16666667
454,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
455,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
456,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
457,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
458,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
459,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
460,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
461,0.57777778,0.78151261,0.01886792,0.0,0.2,1.0,2.005e-05,0.44444444,26.0
462,0.4,0.72,0.04347826,0.0,0.18181818,1.0,3.647e-05,0.3,11.0
463,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
464,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
465,0.78571429,0.81308411,0.2,0.125,0.5,1.0,0.00027561,0.42857143,2.0
466,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
467,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
468,1.0,1.0,0.4,0.33333333,0.0,1.0,0.00026699,1.0,0.75
469,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
470,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
471,1.0,1.0,0.03448276,0.0,1.0,1.0,5.011e-05,1.0,14.0
472,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
473,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
474,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
475,0.66666667,0.69230769,0.16666667,0.16666667,0.0,1.0,0.00013357,0.4,2.5
476,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
477,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
478,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
479,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
480,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00028045,1.0,1.42857143
481,0.7,0.8,0.125,0.2,0.0,0.8,8.013e-05,0.25,3.5
482,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
483,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
484,1.0,1.0,0.4,0.0,0.0,1.0,0.00026699,1.0,0.75
485,0.91176471,0.97250859,0.07116105,0.0,0.94117647,1.0,0.00022443,0.25,6.52631579
486,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
487,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
488,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
489,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
490,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
491,0.58181818,0.95,0.22891566,0.27272727,0.72727273,1.0,0.00034642,0.1,1.68421053
492,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
493,0.89473684,0.92057762,0.02578797,0.0,1.0,1.0,9.042e-05,0.73684211,18.88888889
494,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
495,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
496,0.47222222,0.61016949,0.10526316,0.0,0.11111111,1.0,8.91e-05,0.25,4.25
497,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
498,0.61904762,0.69230769,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.5,6.5
499,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
500,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
501,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
502,0.73333333,0.88235294,0.18518519,0.16666667,0.0,0.83333333,0.00016697,0.2,2.2
503,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
504,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
505,0.91666667,0.92957746,0.22352941,0.0,0.88888889,1.0,0.00042324,0.625,1.73684211
506,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
507,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
508,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
509,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
510,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
511,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
512,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
513,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
514,1.0,0,0.75,1.0,0.0,0.0,0.0006006,1.0,0.16666667
515,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
516,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
517,0.73333333,0.88235294,0.08333333,0.16666667,0.0,0.83333333,6.679e-05,0.2,5.5
518,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
519,0.76190476,0.78688525,0.05882353,0.0,0.28571429,1.0,5.726e-05,0.5,8.0
520,1.0,1.0,0.4,0.0,0.0,1.0,0.00026699,1.0,0.75
521,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
522,0.83333333,0.75,0.28571429,0.0,0.0,1.0,0.00020028,0.66666667,1.25
523,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
524,0.86666667,0.86666667,0.07142857,0.0,0.0,1.0,6.679e-05,0.6,6.5
525,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
526,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
527,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
528,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
529,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
530,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
531,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
532,0.5,0.6,0.1,0.0,0.22222222,1.0,8.91e-05,0.25,4.5
533,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
534,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
535,0.7,0.8,0.26315789,0.2,0.0,0.8,0.00020032,0.25,1.4
536,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
537,0.66666667,0,0.6,0.66666667,0.0,0.0,0.00040048,0.5,0.33333333
538,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
539,1.0,1.0,0.05084746,0.0,1.0,1.0,7.517e-05,1.0,9.33333333
540,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
541,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
542,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
543,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
545,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
546,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00016697,1.0,3.0
547,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
548,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
549,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
550,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
551,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
552,0.7,0.8,0.36363636,0.2,0.0,0.8,0.00032051,0.25,0.875
553,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
554,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
555,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
556,0.79166667,0.96833773,0.16666667,0.0625,0.875,0.9375,0.00047681,0.06666667,2.5
557,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
558,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
559,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
560,1.0,1.0,0.5,0.0,0.0,1.0,0.00060084,1.0,0.5
561,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
562,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
563,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
564,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
565,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
566,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
567,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
568,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
569,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
570,1.0,0,0.6,0.5,0.0,0.0,0.0003003,1.0,0.33333333
571,0.78571429,0.94594595,0.06382979,0.125,0.875,0.875,7.517e-05,0.14285714,7.33333333
572,1,0,1.0,1.0,0.0,0.0,0.00060048,1,0.0
573,0.72222222,0.76642336,0.07142857,0.0,0.44444444,1.0,8.91e-05,0.5,6.5
574,0.73333333,0.75,0.04347826,0.0,0.0,1.0,3.339e-05,0.4,11.0
575,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
576,0.6,0.6,0.14285714,0.0,0.0,1.0,8.013e-05,0.5,3.0
577,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
578,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
579,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
580,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
581,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
582,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
583,0.89285714,0.91111111,0.0,0.0,0.875,1.0,0.0,0.57142857,25.0
584,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
585,0.53333333,0.52941176,0.27272727,0.0,0.0,1.0,0.00020036,0.4,1.33333333
586,1.0,0,0.6,0.5,0.0,0.0,0.0003003,1.0,0.33333333
587,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
588,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
589,0.66666667,0.6875,0.0,0.0,0.28571429,1.0,0.0,0.5,14.0
590,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
591,0.75,0.8125,0.0,0.0,0.375,1.0,0.0,0.42857143,21.0
592,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
593,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
594,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
595,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
596,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
597,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
598,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
599,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
600,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
601,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
602,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
603,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
604,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
605,1,0,1.0,1.0,0.0,0.0,0.00060048,1,0.0
606,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
607,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
608,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
609,0.4,0.33333333,0.36842105,0.33333333,0.0,0.5,0.00023375,0.2,0.85714286
610,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
611,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
612,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
613,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
614,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00016697,1.0,3.0
615,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
616,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
618,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
619,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
620,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
621,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
622,0.69090909,0.75298805,0.15555556,0.09090909,0.72727273,1.0,0.00025526,0.4,2.71428571
623,1.0,1.0,0.06666667,0.0,1.0,1.0,0.00010022,1.0,7.0
624,1.0,1.0,0.05084746,0.0,1.0,1.0,7.517e-05,1.0,9.33333333
625,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
626,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
627,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
628,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
629,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
630,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
631,0.66666667,0,0.63636364,1.0,0.0,0.0,0.00046723,0.5,0.28571429
632,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
633,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
634,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
635,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
636,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
637,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
638,1.0,1.0,0.02702703,0.0,1.0,1.0,4.455e-05,1.0,18.0
639,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
640,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
641,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
642,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
643,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
644,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
645,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
646,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
647,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
648,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
649,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
650,0.83333333,0.93442623,0.22077922,0.11111111,0.88888889,1.0,0.00037869,0.25,1.76470588
651,0.76190476,0.92307692,0.08571429,0.14285714,0.14285714,0.85714286,8.589e-05,0.16666667,5.33333333
652,1,0,1.0,1.0,0.0,0.0,0.00060048,1,0.0
653,1.0,0,0.77777778,1.0,0.0,0.0,0.0007007,1.0,0.14285714
654,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
655,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
656,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
657,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
658,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
659,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
660,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
661,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
663,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
664,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
665,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
666,0.85714286,0.88461538,0.02702703,0.0,0.42857143,1.0,2.863e-05,0.5,18.0
667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
668,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
669,0.46666667,0.67839196,0.11811024,0.125,0.8125,0.9375,0.00018822,0.06666667,3.73333333
670,0.83333333,0.75,0.28571429,0.0,0.0,1.0,0.00020028,0.66666667,1.25
671,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
672,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
673,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
674,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
675,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
676,0.80952381,0.81428571,0.10526316,0.0,0.42857143,1.0,0.00011451,0.5,4.25
677,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
678,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
679,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
680,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
681,1.0,1.0,0.27586207,0.0,1.0,1.0,0.00045806,1.0,1.3125
682,0.83333333,0.93442623,0.15492958,0.11111111,0.88888889,1.0,0.00024503,0.25,2.72727273
683,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
684,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
