CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
343,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
344,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
345,0.60606061,0.64367816,0.12087912,0.0,0.5,1.0,0.00018396,0.36363636,3.63636364
346,0.60606061,0.62151394,0.23076923,0.08333333,0.5,1.0,0.00040136,0.36363636,1.66666667
347,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
348,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
349,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
350,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
351,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
352,0.38461538,0.42372881,0.16666667,0.0,0.28571429,1.0,0.00020076,0.23076923,2.5
353,0.68888889,0.70108696,0.0,0.0,0.4,1.0,0.0,0.44444444,31.0
354,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
355,0.41904762,0.51648352,0.18518519,0.06666667,0.4,1.0,0.00026774,0.21428571,2.2
356,0.51282051,0.6446281,0.18367347,0.07692308,0.53846154,1.0,0.00027792,0.25,2.22222222
357,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
358,0.83333333,0.75,0.28571429,0.0,0.0,1.0,0.00020036,0.66666667,1.25
359,0.56363636,0.58536585,0.18421053,0.0,0.54545455,1.0,0.00025536,0.3,2.21428571
360,0.62121212,0.66666667,0.0,0.0,0.58333333,1.0,0.0,0.36363636,41.0
361,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
362,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
363,0.53846154,0.58029197,0.24324324,0.0,0.46153846,1.0,0.00041689,0.33333333,1.55555556
364,0.75,0.72631579,0.125,0.0,0.375,1.0,0.00015039,0.57142857,3.5
365,0.62820513,0.70786517,0.0,0.0,0.76923077,1.0,0.0,0.33333333,49.0
366,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
367,1.0,0,0.71428571,1.0,0.0,0.0,0.0005007,1.0,0.2
368,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
369,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
370,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
371,1.0,0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
372,0.80952381,0.79411765,0.0,0.0,0.28571429,1.0,0.0,0.66666667,17.0
373,0.4,0,0.38461538,0.0,0.0,0.0,0.0002004,0.25,0.8
374,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
375,0.46666667,0.42857143,0.26315789,0.16666667,0.0,0.83333333,0.00016703,0.2,1.4
376,0.33201581,0.40441989,0.0,0.0,0.26086957,1.0,0.0,0.18181818,84.0
377,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
378,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
379,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
380,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
381,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
382,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
383,0.66666667,0.6,0.55555556,0.5,0.0,0.75,0.0005009,0.33333333,0.4
384,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
385,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
386,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
387,1.0,1.0,0.02325581,0.0,1.0,1.0,2.864e-05,1.0,21.0
388,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
389,0.53571429,0.58823529,0.23076923,0.0,0.125,1.0,0.00022559,0.28571429,1.66666667
390,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
391,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
392,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
393,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
394,0.52727273,0.65693431,0.0,0.0,0.45454545,1.0,0.0,0.3,29.0
395,0.55128205,0.62408759,0.10416667,0.0,0.61538462,1.0,0.0001544,0.33333333,4.3
396,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
397,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
398,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
399,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
400,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
401,0.65151515,0.65753425,0.0,0.0,0.58333333,1.0,0.0,0.45454545,43.0
402,0.33986928,0.40481928,0.25714286,0.05555556,0.27777778,1.0,0.00040185,0.17647059,1.44444444
403,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
404,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
405,0.77777778,0.76973684,0.03448276,0.0,0.77777778,1.0,4.457e-05,0.5,14.0
406,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
407,0.71428571,0.75,0.21052632,0.14285714,0.28571429,1.0,0.00022912,0.33333333,1.875
408,0.62222222,0.64748201,0.03448276,0.0,0.5,1.0,4.012e-05,0.33333333,14.0
409,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
410,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
411,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
412,1.0,0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
413,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
414,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
415,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
416,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
417,0.77777778,0.80254777,0.09677419,0.0,0.66666667,1.0,0.00013371,0.5,4.66666667
418,0.37619048,0.44690265,0.12222222,0.0,0.47619048,1.0,0.00021062,0.2,3.59090909
419,0.57142857,0.64705882,0.0,0.0,0.5,1.0,0.0,0.30769231,52.0
420,0.6,0.68108108,0.175,0.0,0.45454545,1.0,0.00025536,0.3,2.35714286
421,0.52777778,0.52702703,0.2962963,0.0,0.22222222,1.0,0.00035655,0.375,1.1875
422,0.46969697,0.48554913,0.07462687,0.08333333,0.33333333,1.0,8.362e-05,0.18181818,6.2
423,0.33333333,0,0.6875,0.83333333,0.0,0.0,0.00073495,0.2,0.22727273
424,1.0,0,0.33333333,0.0,0.0,0.0,0.00010014,1.0,1.0
425,0.54945055,0.575,0.0,0.0,0.57142857,1.0,0.0,0.30769231,50.0
426,0.75555556,0.77830189,0.08108108,0.0,0.7,1.0,0.00012036,0.44444444,5.66666667
427,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
428,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
429,0.70909091,0.74409449,0.0,0.0,0.72727273,1.0,0.0,0.4,39.0
430,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
431,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
432,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
433,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
434,0.28571429,0,0.66666667,0.85714286,0.0,0.0,0.00068736,0.16666667,0.25
435,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
436,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
437,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
438,0.73333333,0.77272727,0.04347826,0.0,0.7,1.0,6.018e-05,0.44444444,11.0
439,0.8,0.78947368,0.14285714,0.0,0.0,1.0,0.00013363,0.6,3.0
440,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
441,0.8,0.78947368,0.0,0.0,0.0,1.0,0.0,0.6,12.0
442,0.66666667,0.66666667,0.0,0.0,0.0,1.0,0.0,0.4,10.0
443,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
444,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
445,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
446,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
447,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
448,0.7,0.6,0.0,0.0,0.0,1.0,0.0,0.5,7.0
449,0.66666667,0,0.2,0.0,0.0,0.0,6.677e-05,0.5,2.0
450,1.0,1.0,0.4,0.0,0.0,1.0,0.00026709,1.0,0.75
451,0.66666667,0,0.63636364,0.66666667,0.0,0.0,0.00046741,0.5,0.28571429
452,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
453,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
454,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
455,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
456,0.48717949,0.61809045,0.0,0.0,0.61538462,1.0,0.0,0.25,38.0
457,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
458,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
459,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
460,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
461,0.31521739,0.44863459,0.21621622,0.08333333,0.41666667,1.0,0.00040233,0.13043478,1.8125
462,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
463,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
464,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
465,0.37142857,0.54411765,0.17894737,0.0,0.33333333,1.0,0.00022758,0.21428571,2.29411765
466,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
467,1.0,1.0,0.4,0.0,0.0,1.0,0.00026709,1.0,0.75
468,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
469,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
470,0.64444444,0.69677419,0.0,0.0,0.6,1.0,0.0,0.33333333,29.0
471,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
472,0.46666667,0.56,0.02970297,0.0,0.6,1.0,4.016e-05,0.28571429,16.33333333
473,0.85714286,0.82894737,0.02702703,0.0,0.28571429,1.0,2.864e-05,0.66666667,18.0
474,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
475,0.9,0.875,0.0,0.0,0.0,1.0,0.0,0.75,9.0
476,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
477,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
478,0.71428571,0.68421053,0.4,0.0,0.42857143,1.0,0.0005728,0.5,0.75
479,0.66666667,0.6,0.6,0.5,0.0,0.75,0.00060108,0.33333333,0.33333333
480,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
481,0.86666667,0.81818182,0.07142857,0.0,0.0,1.0,6.681e-05,0.8,6.5
482,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
483,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
484,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
485,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
486,0.71428571,0.72222222,0.25,0.14285714,0.14285714,1.0,0.0002864,0.33333333,1.5
487,0.72727273,0.76923077,0.0,0.0,0.72727273,1.0,0.0,0.5,40.0
488,1.0,0,0.8,1.0,0.0,0.0,0.00080112,1.0,0.125
489,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
490,0.36315789,0.47635135,0.09210526,0.05,0.4,1.0,0.0001407,0.21052632,4.92857143
491,0.55555556,0.67857143,0.27272727,0.22222222,0.22222222,1.0,0.00033427,0.25,1.33333333
492,0.57692308,0.62765957,0.03225806,0.0,0.76923077,1.0,4.632e-05,0.41666667,15.0
493,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
494,1.0,1.0,0.4,0.0,0.0,1.0,0.00026709,1.0,0.75
495,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
496,0.53846154,0.46613546,0.03448276,0.0,0.61538462,1.0,4.632e-05,0.33333333,14.0
497,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
498,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
499,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
500,0.75555556,0.76811594,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
501,0.34615385,0.6,0.27027027,0.23076923,0.30769231,0.84615385,0.0003088,0.08333333,1.35
502,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
503,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
504,0.52727273,0.61702128,0.14705882,0.0,0.45454545,1.0,0.0001824,0.3,2.9
505,0.7,0.64285714,0.33333333,0.2,0.0,1.0,0.00028056,0.5,1.0
506,0.44444444,0.58082707,0.0,0.0,0.61111111,1.0,0.0,0.23529412,68.0
507,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
508,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
509,0.71111111,0.73404255,0.0,0.0,0.5,1.0,0.0,0.44444444,32.0
510,1,0,1.0,1.0,0.0,0.0,0.0010012,1,0.0
511,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
512,0.4,0.45,0.20754717,0.06666667,0.4,1.0,0.00029451,0.21428571,1.90909091
513,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
514,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
515,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
516,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020032,1.0,1.0
517,0.66666667,0,0.55555556,0.33333333,0.0,0.0,0.00033387,0.5,0.4
518,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
519,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
520,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
521,1.0,0,0.5,0.0,0.0,0.0,0.00020028,1.0,0.5
522,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
523,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
524,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
525,0.6,0.65957447,0.0,0.0,0.5,1.0,0.0,0.33333333,27.0
526,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
527,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
528,0.55555556,0.57142857,0.14893617,0.11111111,0.33333333,1.0,0.00015599,0.25,2.85714286
529,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
530,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
531,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
532,1.0,0,0.66666667,1.0,0.0,0.0,0.00040056,1.0,0.25
533,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
534,0.41904762,0.46428571,0.15384615,0.0,0.46666667,1.0,0.00021419,0.21428571,2.75
535,0.47058824,0.57525773,0.09859155,0.0,0.64705882,1.0,0.00016543,0.25,4.57142857
536,1.0,1.0,0.25,0.0,0.0,1.0,0.00020036,1.0,1.5
537,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
538,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
539,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
540,0.33333333,0.38613861,0.35802469,0.07692308,0.23076923,1.0,0.00044777,0.16666667,0.89655172
541,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
542,0.72222222,0.79411765,0.16129032,0.11111111,0.66666667,1.0,0.00022285,0.25,2.6
543,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
544,0.66666667,0.65217391,0.22222222,0.0,0.14285714,1.0,0.00022912,0.5,1.75
545,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
546,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
547,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
548,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
549,0.42424242,0.53846154,0.30864198,0.0,0.25,1.0,0.00041809,0.27272727,1.12
550,0.39166667,0.52313167,0.21008403,0.0625,0.4375,1.0,0.00031382,0.13333333,1.88
551,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
552,0.83333333,0.75,0.16666667,0.0,0.0,1.0,0.00010018,0.66666667,2.5
553,0.375,0.46530612,0.1588785,0.0625,0.4375,1.0,0.0002134,0.2,2.64705882
554,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
555,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
556,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
557,0.68181818,0.70588235,0.0,0.0,0.5,1.0,0.0,0.45454545,45.0
558,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
559,0.83333333,0.75,0.44444444,0.25,0.0,1.0,0.00040072,0.66666667,0.625
560,0.46428571,0.55263158,0.35,0.125,0.125,0.875,0.00035091,0.14285714,0.92857143
561,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
562,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
563,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
564,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
565,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
566,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
567,0.80952381,0.76119403,0.0,0.0,0.14285714,1.0,0.0,0.66666667,17.0
568,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
569,0.59090909,0.6446281,0.01265823,0.0,0.58333333,1.0,1.672e-05,0.36363636,39.0
570,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
571,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
572,0.65454545,0.69955157,0.0,0.0,0.54545455,1.0,0.0,0.4,36.0
573,0.7,0.64285714,0.26315789,0.0,0.0,1.0,0.0002004,0.5,1.4
574,0.71428571,0.71428571,0.02439024,0.0,0.25,1.0,2.507e-05,0.57142857,20.0
575,0.6,0.62307692,0.01818182,0.0,0.3,1.0,2.006e-05,0.33333333,27.0
576,0.95238095,0.94736842,0.11111111,0.0,0.71428571,1.0,0.0001432,0.83333333,4.0
577,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
578,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
579,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
580,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
581,0.42857143,0.45454545,0.25,0.125,0.125,1.0,0.00020052,0.28571429,1.5
582,0.66666667,0.6,0.65217391,0.75,0.0,0.75,0.00075135,0.33333333,0.26666667
583,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
584,0.42857143,0.35294118,0.48571429,0.14285714,0.0,0.57142857,0.00048688,0.16666667,0.52941176
585,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
586,0.66666667,0,0.5,0.33333333,0.0,0.0,0.00026709,0.5,0.5
587,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
588,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
589,1,0,1.0,1.0,0.0,0.0,0.0010012,1,0.0
590,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
591,0.75555556,0.78199052,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
592,0.33333333,0,0.67741935,0.66666667,0.0,0.0,0.00070154,0.2,0.23809524
593,0.28571429,0,0.53846154,0.57142857,0.0,0.0,0.00040096,0.16666667,0.42857143
594,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
595,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
596,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
597,1.0,1.0,0.4,0.0,0.0,1.0,0.00026709,1.0,0.75
598,0.85714286,0.85714286,0.0,0.0,0.42857143,1.0,0.0,0.66666667,18.0
599,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
600,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
601,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
602,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
603,0.31623932,0.42746114,0.09016393,0.0,0.37037037,1.0,0.00016401,0.11538462,5.04545455
604,0.76190476,0.75,0.03030303,0.0,0.14285714,1.0,2.864e-05,0.5,16.0
605,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
606,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
607,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
608,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
609,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
610,0.8,0.78947368,0.0,0.0,0.0,1.0,0.0,0.5,8.0
611,0.59090909,0.64864865,0.11363636,0.0,0.5,1.0,0.00016724,0.36363636,3.9
612,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
613,0.53571429,0.52941176,0.0,0.0,0.125,1.0,0.0,0.28571429,15.0
614,1.0,0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
615,1.0,1.0,0.53846154,0.66666667,0.0,1.0,0.00046741,1.0,0.42857143
616,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
617,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
618,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
619,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
620,0.51648352,0.58153846,0.05050505,0.0,0.5,1.0,7.17e-05,0.23076923,9.4
621,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
622,0.44871795,0.47727273,0.39655172,0.23076923,0.46153846,1.0,0.00071025,0.25,0.76086957
623,0.66666667,0,0.63636364,0.66666667,0.0,0.0,0.00046741,0.5,0.28571429
624,0.26143791,0.32142857,0.39849624,0.11111111,0.22222222,1.0,0.00059161,0.11764706,0.75471698
625,0.76190476,0.78688525,0.15789474,0.0,0.14285714,1.0,0.00017184,0.5,2.66666667
626,0.71428571,0.67058824,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
627,1.0,0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
628,0.42307692,0.57065217,0.38888889,0.15384615,0.38461538,0.84615385,0.00064849,0.08333333,0.78571429
629,0.69090909,0.72332016,0.03797468,0.0,0.54545455,1.0,5.472e-05,0.4,12.66666667
630,0.89285714,0.89552239,0.0,0.0,0.75,1.0,0.0,0.71428571,25.0
631,0.475,0.58520179,0.16788321,0.0,0.5625,1.0,0.00028871,0.26666667,2.47826087
632,1.0,0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
633,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
634,0.59090909,0.7037037,0.10344828,0.0,0.58333333,1.0,0.00015051,0.36363636,4.33333333
635,0.86111111,0.87301587,0.0,0.0,0.77777778,1.0,0.0,0.625,31.0
636,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
637,0.85714286,0.85365854,0.0,0.0,0.625,1.0,0.0,0.71428571,24.0
638,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
639,0.25,0,0.22222222,0.0,0.0,0.0,0.00010026,0.14285714,1.75
640,1.0,1.0,0.4,0.0,0.0,1.0,0.00026709,1.0,0.75
641,0.66666667,0,0.69230769,1.0,0.0,0.0,0.00060096,0.5,0.22222222
642,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
643,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
644,0.42857143,0.33333333,0.47826087,0.25,0.25,0.75,0.00055143,0.28571429,0.54545455
645,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
646,0.50549451,0.5959596,0.14018692,0.0,0.42857143,1.0,0.0002151,0.30769231,3.06666667
647,1.0,0,0.33333333,0.0,0.0,0.0,0.00010014,1.0,1.0
648,0.80952381,0.82608696,0.20930233,0.0,0.28571429,1.0,0.00025776,0.5,1.88888889
649,0.60714286,0.65,0.05555556,0.0,0.125,1.0,5.013e-05,0.42857143,8.5
650,1.0,0,0.71428571,1.0,0.0,0.0,0.0005007,1.0,0.2
651,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
652,1.0,1.0,0.5,0.0,0.0,1.0,0.00040064,1.0,0.5
653,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
654,0.30769231,0.46363636,0.22222222,0.07142857,0.14285714,0.92857143,0.00022944,0.15384615,1.75
655,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
656,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
657,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
658,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
659,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
660,0.76190476,0.71186441,0.0,0.0,0.14285714,1.0,0.0,0.66666667,16.0
661,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
663,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
664,0.42647059,0.49191686,0.03333333,0.0,0.47058824,1.0,4.727e-05,0.25,14.5
665,0.66666667,0.73684211,0.02040816,0.0,0.22222222,1.0,2.228e-05,0.5,24.0
666,0.63888889,0.64705882,0.0,0.0,0.33333333,1.0,0.0,0.5,23.0
667,0.66666667,0.72413793,0.0,0.0,0.55555556,1.0,0.0,0.375,24.0
668,0.66666667,0,0.55555556,0.33333333,0.0,0.0,0.00033387,0.5,0.4
669,1,0,1.0,1.0,0.0,0.0,0.00020024,1,0.0
670,0.48571429,0.57377049,0.05555556,0.0,0.46666667,1.0,8.032e-05,0.28571429,8.5
671,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
672,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
673,0.42857143,0.57635468,0.09302326,0.0,0.42857143,1.0,0.00011472,0.23076923,4.875
674,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
675,0.43809524,0.55555556,0.12380952,0.0,0.46666667,1.0,0.00017403,0.28571429,3.53846154
676,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
677,1,0,1.0,1.0,0.0,0.0,0.00080096,1,0.0
678,0.67857143,0.72151899,0.05,0.0,0.25,1.0,5.013e-05,0.42857143,9.5
679,0.71428571,0.69767442,0.0,0.0,0.375,1.0,0.0,0.42857143,20.0
680,1.0,1.0,0.33333333,0.0,0.0,1.0,0.0004008,1.0,1.0
681,1,0,1.0,1.0,0.0,0.0,0.00060072,1,0.0
682,0.5,0,0.7,1.0,0.0,0.0,0.00070126,0.33333333,0.21428571
683,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
684,0.5,0,0.45454545,0.0,0.0,0.0,0.00025045,0.33333333,0.6
685,0.38461538,0.43076923,0.4017094,0.14285714,0.28571429,1.0,0.00067399,0.23076923,0.74468085
686,0.5,0,0.6,0.8,0.0,0.0,0.0006012,0.25,0.33333333
687,1,0,1.0,1.0,0.0,0.0,0.00040048,1,0.0
